160,30:24:13N,92:01:25W,16.0M,A,AELERON AIRPORT,|,
161,40:23:27N,75:00:51W,119.0M,A,AEREQUUS AIRPORT,|,
162,33:45:41N,83:39:10W,253.0M,A,AERIE AIRPORT,|,
163,30:52:45N,98:25:01W,379.0M,A,AERO-BEE RANCH AIRSTRIP,|,
164,40:53:06N,95:29:07W,346.0M,A,AERO-LANE AIRPORT,|,
165,45:24:41N,93:23:05W,284.0M,A,AERO-PLAIN AIRPORT,|,
166,41:02:17N,88:20:15W,197.0M,A,AERO ACRES AIRPORT,|,
167,45:18:59N,122:36:18W,128.0M,A,AEROACRES AIRPORT,|,
168,27:20:31N,80:31:19W,8.0M,A,AERO ACRES AIRPORT,|,
169,38:59:47N,85:44:53W,208.0M,A,AEROBATIC PRACTICE AIRPORT,|,
170,39:11:54N,104:19:44W,1920.0M,A,AERO BEAR FIELD,|,
171,39:07:45N,92:43:51W,250.0M,A,AERO BRITTON AIRPORT,|,
172,33:12:31N,96:44:31W,241.0M,A,AERO COUNTRY AIRPORT,|,
174,42:50:25N,88:03:50W,251.0M,A,AERO ESTATES AIRPORT,|,
175,38:31:28N,90:03:25W,172.0M,A,AERO ESTATES AIRPORT,|,
176,33:17:55N,96:51:50W,184.0M,A,AERO ESTATES AIRPORT,|,
177,32:04:59N,95:27:43W,136.0M,A,AERO ESTATES AIRPORT,|,
178,41:00:31N,74:44:17W,178.0M,A,AEROFLEX-ANDOVER AIRPORT,|,
179,40:51:31N,80:32:07W,347.0M,A,AERO FLIGHT CENTER AIRPORT,|,
180,41:26:10N,88:14:55W,183.0M,A,AERO FOUR AIRPORT,|,
181,42:16:09N,88:34:16W,250.0M,A,AEROGRANGE AIRPORT,|,
182,30:42:25N,88:25:45W,40.0M,A,AEROHEAD AIRPORT,|,
185,42:04:38N,88:37:30W,267.0M,A,AERO LAKE ESTATES AIRPORT,|,
186,41:02:43N,81:56:11W,364.0M,A,AERO LAKE FARM AIRPORT,|,
187,30:12:11N,92:48:44W,4.0M,A,AEROLITE AERO PARK ULTRALIGHTPORT,|,
188,42:36:15N,83:51:31W,299.0M,A,AERONUT PARK BALLOONPORT,|,
189,39:21:10N,87:22:24W,174.0M,A,AERO PLAINES AIRPORT,|,
190,34:59:30N,80:44:54W,193.0M,A,AERO PLANTATION AIRPORT,|,
194,45:52:30N,120:40:12W,707.0M,A,AEROSTONE RANCH AIRPORT,|,
195,34:24:57N,103:08:53W,1295.0M,A,AERO TECH INC AIRPORT,|,
196,46:36:60N,95:39:01W,419.0M,A,AEROVILLA AIRPORT,|,
197,42:42:40N,110:56:31W,1896.0M,A,AFTON MUNICIPAL AIRPORT,|KAFO,
198,26:04:23N,97:32:15W,9.0M,A,AG-AIR INC. AIRPORT,|,
200,43:09:40N,77:10:39W,137.0M,A,AG-ALLEY AIRPORT,|,
201,40:25:33N,75:13:57W,137.0M,A,A G A FARMS AIRPORT,|,
202,41:35:45N,102:49:01W,1113.0M,A,AG AIR AIRPORT,|,
203,30:13:26N,92:46:43W,6.0M,A,AG AVIATION AIRPORT,|,
204,29:03:15N,95:57:45W,15.0M,A,AG AVIATION AIRPORT,|,
206,45:46:25N,95:15:46W,423.0M,A,AGGIES LANDING AIRPORT,|,
207,41:04:13N,84:05:11W,226.0M,A,AGNER AIRPORT,|,
208,28:55:46N,99:04:49W,198.0M,A,AGRICULTURAL SUPPLIES AIRPORT,|,
210,36:20:10N,120:14:49W,102.0M,A,AGRO-WEST AIRPORT,|,
212,46:34:36N,96:30:43W,293.0M,A,AG SPRAY INC AIRPORT,|,
213,32:57:00N,116:17:35W,372.0M,A,AGUA CALIENTE AIRPORT,|,
214,34:30:15N,118:18:47W,811.0M,A,AGUA DULCE AIRPARK,|,
215,33:52:10N,114:31:37W,91.0M,A,AHA-QUIN AIRPORT,|,
217,37:23:18N,120:55:37W,22.0M,A,AHLEM FARMS AIRPORT,|,
218,38:49:55N,90:57:04W,201.0M,A,AHLERS ACRES AIRPORT,|,
219,34:10:20N,83:43:52W,311.0M,A,AIKEN FIELD,|,
220,33:38:58N,81:41:06W,161.0M,A,AIKEN MUNICIPAL AIRPORT,|KAIK,
222,30:18:46N,95:01:37W,39.0M,A,AINSWORTH AIRPORT,|,
223,42:34:45N,99:59:35W,789.0M,A,AINSWORTH MUNICIPAL AIRPORT,|KANW,
224,43:34:05N,93:15:16W,378.0M,A,AIR-AG AIRPORT,|,
225,40:41:45N,75:07:57W,110.0M,A,AIR-LIST-ADS AIRPORT,|,
226,38:06:00N,102:13:01W,1100.0M,A,AIR-SPRAYERS NR 2 AIRPORT,|,
228,34:06:21N,84:26:55W,280.0M,A,AIR ACRES AIRPORT,|,
230,42:46:25N,84:54:00W,260.0M,A,AIRBATCO FIELD,|,
231,39:25:40N,83:47:32W,328.0M,A,AIRBORNE AIRPARK,119.475|KILN,
232,43:18:25N,84:38:45W,231.0M,A,AIRBORN PARAFLITE ULTRALIGHTPORT,|,
233,38:07:05N,84:18:09W,274.0M,A,AIR CASTLE AIRPORT,|,
238,40:05:36N,104:22:30W,1457.0M,A,AIR DUSTERS INC AIRPORT,|,
239,38:07:23N,90:23:20W,216.0M,A,AIRE PARQUE AIRPORT,|,
240,42:16:50N,88:05:40W,244.0M,A,AIR ESTATES INC AIRPORT,|,
244,26:44:31N,81:02:59W,6.0M,A,AIRGLADES AIRPORT,|,
245,36:10:25N,79:48:11W,251.0M,A,AIR HARBOR AIRPORT,|,
246,41:49:57N,73:52:34W,137.0M,A,AIRHAVEN AIRPORT,|,
247,41:21:00N,75:28:59W,472.0M,A,AIR HAVEN AIRPORT,|,
248,39:33:40N,84:03:07W,280.0M,A,AIR JORDAN AIRPORT,|,
249,44:37:40N,93:13:41W,293.0M,A,AIRLAKE AIRPORT,|KLVN,
250,43:12:18N,76:10:44W,117.0M,A,AIRLANE ENTERPRISES AIRPORT,|,
251,38:45:28N,77:47:14W,159.0M,A,AIRLIE AIRPORT,|,
265,36:20:00N,95:53:01W,212.0M,A,AIRMAN ACRES AIRPORT,|,
266,34:22:40N,82:56:45W,219.0M,A,AIRNAUTIQUE; INC. AIRPORT,|,
271,33:01:25N,96:50:13W,212.0M,A,AIR PARK DALLAS AIRPORT,|,
272,32:48:50N,96:21:08W,155.0M,A,AIRPARK EAST AIRPORT,|,
273,37:40:33N,96:53:07W,408.0M,A,AIRPARK ESTATES AIRPORT,|,
274,41:07:40N,84:56:50W,229.0M,A,AIR PARK FIELD,|,
275,39:18:04N,91:27:05W,234.0M,A,AIRPARK PRIVATE AIRPORT,|,
276,37:03:34N,93:14:03W,407.0M,A,AIR PARK SOUTH AIRPORT,|,
278,27:38:33N,82:31:15W,8.0M,A,AIRPORT MANATEE AIRPORT,|,
280,41:49:50N,83:41:15W,207.0M,A,AIR RAHE AIRPORT,|,
281,32:19:30N,96:56:51W,204.0M,A,AIR RANCH ESTATES AIRPORT,|,
282,39:52:20N,119:42:04W,1311.0M,A,AIR SAILING GLIDERPORT,|,
283,33:31:48N,112:13:01W,339.0M,A,AIRSCREW PERFORMANCE FLIGHTPARK ULTRALIG,|,
286,42:51:00N,76:50:59W,180.0M,A,AIRTREK AIRPORT,|,
287,42:47:60N,88:20:00W,250.0M,A,AIR TROY ESTATES - RESTRICTED AIRPORT,|,
288,40:25:30N,109:35:31W,1768.0M,A,AIR VILLAGE STRIP,|,
289,64:46:24N,147:20:02W,146.0M,A,AIRWAY AIRPORT,|,
290,44:29:59N,92:11:56W,344.0M,A,AIRWOLFE AIRPORT,|,
292,42:38:38N,76:43:47W,245.0M,A,AIRY-ACRES AIRPORT,|,
293,32:37:56N,80:30:14W,6.0M,A,AIRY HALL AIRPORT,|,
294,46:32:54N,93:40:36W,367.0M,A,AITKIN MUNICIPAL STEVE KURTZ FIELD,|KAIT,
295,45:22:60N,120:28:05W,660.0M,A,AJAX AIRPORT,|,
296,48:15:05N,122:40:26W,59.0M,A,AJ EISENBERG AIRPORT,|KOKH,
298,35:01:13N,93:03:54W,113.0M,A,A J S AIRPORT,|,
300,32:59:10N,112:01:34W,369.0M,A,AK CHIN COMMUNITY AIRFIELD,|,
301,56:56:19N,154:10:59W,13.0M,A,AKHIOK AIRPORT,|PAKH,
302,60:54:17N,161:25:19W,8.0M,A,AKIACHAK AIRPORT,|,
303,60:54:10N,161:13:52W,9.0M,A,AKIAK AIRPORT,|PFAK,
304,38:45:15N,120:53:56W,486.0M,A,AKIN AIRPORT,|,
305,34:46:20N,103:51:22W,1481.0M,A,AKIN AND AKIN AIRPORT,|,
306,41:50:30N,76:44:45W,425.0M,A,AKM AIRFIELD,|,
307,40:42:34N,98:33:36W,617.0M,A,AKNUX AIRPORT,|,
308,43:01:16N,78:28:57W,256.0M,A,AKRON AIRPORT,|,
309,40:54:58N,81:26:32W,373.0M,A,AKRON CANTON REGIONAL AIRPORT,118.3|KCAK,
311,41:02:15N,81:28:01W,325.0M,A,AKRON FULTON INTERNATIONAL AIRPORT,|KAKR,
313,33:23:30N,97:21:19W,273.0M,A,AKROVILLE AIRPORT,|,
318,62:40:48N,164:39:36W,3.0M,A,ALAKANUK AIRPORT,|PAUK,
319,37:40:30N,118:04:24W,1488.0M,A,ALAKI HOT SPRINGS,|,
322,32:50:24N,105:59:28W,1280.0M,A,ALAMOGORDO WHITE SANDS REGIONAL AIRPORT,|KALM,
323,37:21:45N,115:11:38W,1134.0M,A,ALAMO LANDING FIELD,|,
324,34:21:46N,107:29:46W,1969.0M,A,ALAMO NAVAJO AIRPORT,|,
325,39:20:37N,89:25:25W,196.0M,A,ALAN B. JANSSEN AIRPORT,|,
326,33:40:33N,80:56:59W,112.0M,A,ALAN S AIRPORT,|,
328,60:31:44N,150:37:30W,98.0M,A,ALASKA AIRPARK,|,
332,42:43:05N,89:25:25W,248.0M,A,ALBANY AIRPORT,|,
333,42:44:54N,73:48:06W,87.0M,A,ALBANY INTERNATIONAL AIRPORT,119.5|KALB,
334,32:43:08N,99:16:03W,434.0M,A,ALBANY MUNICIPAL AIRPORT,|,
335,44:38:16N,123:03:32W,69.0M,A,ALBANY MUNICIPAL AIRPORT,|,
336,40:15:44N,94:20:20W,270.0M,A,ALBANY MUNICIPAL AIRPORT,|,
337,40:36:57N,75:09:51W,73.0M,A,ALBA VINEYARD BALLOONPORT,|,
339,37:39:30N,97:46:28W,421.0M,A,ALBERS AIRPORT,|,
340,40:58:17N,78:14:34W,544.0M,A,ALBERT AIRPORT,|,
341,38:23:48N,84:27:49W,299.0M,A,ALBERTA ULTRALIGHTPORT,|,
343,40:11:42N,78:49:58W,631.0M,A,ALBERTER FARMS AIRPORT,|,
344,42:23:24N,72:55:51W,434.0M,A,ALBERT FARMS AIRPORT,|,
346,34:49:45N,77:36:44W,29.0M,A,ALBERT J ELLIS AIRPORT,|KOAJ,
347,46:02:09N,84:25:11W,232.0M,A,ALBERT J LINDBERG AIRPORT,|,
349,43:40:53N,93:22:02W,384.0M,A,ALBERT LEA MUNICIPAL AIRPORT,|KAEL,
351,42:14:46N,89:34:55W,262.0M,A,ALBERTUS AIRPORT,|KFEP,
352,34:13:45N,86:15:21W,315.0M,A,ALBERTVILLE REGIONAL THOMAS J BRUMLIK FI,|,
353,27:45:54N,82:37:37W,2.0M,A,ALBERT WHITTED AIRPORT,127.4|KSPG,
354,40:59:40N,92:45:47W,294.0M,A,ALBIA MUNICIPAL AIRPORT,|,
355,42:23:52N,113:33:29W,1456.0M,A,ALBION MUNICIPAL AIRPORT,|,
356,41:43:43N,98:03:21W,550.0M,A,ALBION MUNICIPAL AIRPORT,|KBVN,
357,41:37:53N,89:24:18W,244.0M,A,ALBRECHT /2/ AIRPORT,|,
358,39:28:24N,76:30:01W,99.0M,A,ALBRECHT AIRSTRIP,|,
360,38:41:53N,94:43:08W,305.0M,A,ALBRIGHT AIRPORT,|,
361,47:12:56N,122:07:59W,162.0M,A,ALBRITTON AIRPORT,|,
362,35:02:25N,106:36:32W,1632.0M,A,ALBUQUERQUE INTERNATIONAL SUNPORT AIRPOR,120.3|KABQ,
365,42:04:10N,89:02:00W,238.0M,A,ALCOCK RLA RESTRICTED LANDING AREA,|,
367,31:52:08N,91:08:05W,82.0M,A,ALCORN STATE UNIVERSITY AIRPORT,|,
368,33:40:30N,83:45:47W,229.0M,A,ALCOVY AIRPORT,|,
369,40:03:25N,80:57:48W,362.0M,A,ALDERMAN AIRPORT,|,
370,39:02:05N,97:34:48W,381.0M,A,ALDERSON AIRPORT,|,
372,36:30:52N,119:45:50W,77.0M,A,AL DIVINE AIRPORT,|,
374,59:16:57N,158:37:05W,20.0M,A,ALEKNAGIK / NEW AIRPORT,|,
375,59:16:51N,158:35:49W,46.0M,A,ALEKNAGIK MISSION LODGE AIRPORT,|,
376,32:35:07N,95:03:50W,119.0M,A,ALERT FIELD,|,
377,35:51:03N,81:08:38W,338.0M,A,ALEXANDER COUNTY AIRPORT,|,
378,42:34:50N,73:36:58W,160.0M,A,ALEXANDER FARM AIRPORT,|,
379,44:21:37N,89:50:20W,311.0M,A,ALEXANDER FIELD SOUTH WOOD COUNTY AIRPOR,|KISW,
380,34:38:43N,106:50:02W,1583.0M,A,ALEXANDER MUNICIPAL AIRPORT,|,
381,30:16:19N,98:07:01W,381.0M,A,ALEXANDER RANCH AIRPORT,|,
385,38:51:05N,83:33:59W,273.0M,A,ALEXANDER SALAMON AIRPORT,|KAMT,
387,40:35:15N,75:01:10W,146.0M,A,ALEXANDRIA AIRPORT,|,
388,40:13:57N,85:38:15W,274.0M,A,ALEXANDRIA AIRPORT,|,
389,31:19:39N,92:32:59W,27.0M,A,ALEXANDRIA INTERNATIONAL AIRPORT,127.35|KAEX,
391,34:40:30N,97:51:21W,335.0M,A,ALFORD A. BRATCHER AIRPORT,|,
392,38:27:50N,87:15:00W,152.0M,A,ALFORD AIRPARK,|,
393,28:02:21N,97:32:33W,15.0M,A,ALFRED C  BUBBA  THOMAS AIRPORT,|,
394,38:20:35N,97:12:51W,437.0M,A,ALFRED SCHROEDER FIELD,|,
395,40:54:17N,83:38:41W,261.0M,A,ALGE AIRPORT,|,
396,43:04:40N,94:16:19W,372.0M,A,ALGONA MUNICIPAL AIRPORT,|KAXA,
397,27:44:27N,98:01:37W,54.0M,A,ALICE INTERNATIONAL AIRPORT,|KALI,
399,29:49:53N,97:53:21W,192.0M,A,ALISON AIR PARK,|,
400,43:05:15N,119:58:34W,1314.0M,A,ALKALI LAKE STATE AIRPORT,|,
402,66:33:06N,152:37:19W,134.0M,A,ALLAKAKET AIRPORT,|PFAL,
403,38:34:10N,122:48:14W,49.0M,A,ALLAN RANCH FLIGHT PARK ULTRALIGHTPORT,|,
405,40:21:16N,79:55:49W,382.0M,A,ALLEGHENY COUNTY AIRPORT,121.1|KAGC,
411,41:22:24N,80:40:08W,337.0M,A,ALLEN AIRPORT,|,
412,41:40:05N,80:41:08W,300.0M,A,ALLEN AIRPORT,|,
413,39:56:28N,74:46:15W,16.0M,A,ALLEN AIRSTRIP,|,
414,38:51:25N,85:06:05W,268.0M,A,ALLEN AND GLOSS AIRPORT,|,
415,63:59:40N,145:43:19W,393.0M,A,ALLEN ARMY AIRFIELD,119.8|PABI,
416,37:52:12N,95:23:11W,309.0M,A,ALLEN COUNTY AIRPORT,|,
417,37:04:27N,77:57:27W,134.0M,A,ALLEN C PERKINSON BLACKSTONE ARMY AIR FI,38.3|KBKT,
418,32:59:42N,81:16:13W,49.0M,A,ALLENDALE COUNTY AIRPORT,|,
419,44:38:04N,73:18:24W,43.0M,A,ALLENHOLM AIRPORT,|,
420,42:38:30N,111:34:48W,1780.0M,A,ALLEN H TIGERT AIRPORT,|,
423,30:45:01N,92:41:18W,33.0M,A,ALLEN PARISH AIRPORT,|KACP,
425,42:24:17N,121:02:56W,1344.0M,A,ALLEN S AIRSTRIP,|,
426,41:30:40N,71:01:41W,18.0M,A,ALLEN S POND AIRPORT,|,
428,46:45:00N,68:28:16W,244.0M,A,ALLEN ST PETER MEMORIAL AIRPORT,|,
429,40:34:13N,75:29:18W,122.0M,A,ALLENTOWN QUEEN CITY MUNICIPAL AIRPORT,|KXLL,
430,37:30:50N,97:00:01W,384.0M,A,ALLEY FIELD,|,
431,41:07:17N,86:59:51W,218.0M,A,ALLEY OOP AIRPORT,|,
432,40:54:20N,81:03:54W,328.0M,A,ALLIANCE AIRPORT,|,
433,39:30:17N,75:05:35W,34.0M,A,ALLIANCE AIRPORT,|,
434,42:03:12N,102:48:14W,1198.0M,A,ALLIANCE MUNICIPAL AIRPORT,|KAIA,
438,33:14:30N,97:25:41W,259.0M,A,ALLISON FARM AIRPORT,|,
439,42:45:50N,92:48:16W,321.0M,A,ALLISON MUNICIPAL AIRPORT,|,
442,30:27:01N,102:55:37W,1394.0M,A,ALLISON RANCH AIRPORT,|,
443,30:31:53N,100:27:04W,716.0M,A,ALLISON RANCH AIRPORT,|,
444,39:32:30N,75:18:16W,43.0M,A,ALLOWAY AIRFIELD,|,
448,63:56:29N,145:25:19W,389.0M,A,ALL WEST AIRPORT,|,
449,40:06:50N,99:20:44W,631.0M,A,ALMA MUNICIPAL AIRPORT,|,
450,31:34:41N,94:42:34W,108.0M,A,A L MANGHAM JR. REGIONAL AIRPORT,|KOCH,
451,42:15:09N,85:51:01W,226.0M,A,ALMENA AIRPORT,|,
452,34:24:44N,91:27:59W,64.0M,A,ALMYRA MUNICIPAL AIRPORT,|,
453,45:04:41N,83:33:37W,210.0M,A,ALPENA COUNTY REGIONAL AIRPORT,121.35|KAPN,
454,36:49:11N,78:46:59W,107.0M,A,ALPHA HOTEL AIRPORT,|,
455,45:56:53N,92:06:31W,305.0M,A,ALPHA HOTEL AIRPORT,|,
457,43:11:05N,111:02:31W,1717.0M,A,ALPINE AIRPORT,|,
458,70:20:39N,150:56:42W,6.0M,A,ALPINE AIRSTRIP,|PALP,
459,30:23:03N,103:41:02W,1376.0M,A,ALPINE CASPARIS MUNICIPAL AIRPORT,|,
460,38:44:05N,119:46:01W,1788.0M,A,ALPINE COUNTY AIRPORT,|,
461,32:36:27N,97:14:31W,204.0M,A,ALPINE RANGE AIRPORT,|,
462,43:09:47N,88:49:28W,251.0M,A,AL S AIRWAY AIRPORT,|,
463,45:28:56N,92:59:19W,279.0M,A,AL S DUE NORTH AIRPORT,|,
464,59:11:14N,138:26:20W,9.0M,A,ALSEK RIVER AIRPORT,|,
